Kode Item;Nama Item;Jenis;Jumlah;Satuan;Total Harga;
089686400854;INDOFOOD SAMBAL EXTRA PEDAS 275ML;SMBK;3;PCS;31.500;
8997014021850;LEMONILO CHIMI JAGUNG BAKAR 40G;MKN;3;PCS;20.979;
8993207202228;CHAMP SOSIS BAKAR MINI 500 G;MNM;3;PCS;85.050;
8886015203115;GOOD TIME DOUBLE CHOC 72G;MKN;3;PCS;20.832;
8992907000806;SARI ROTI DORAYAKI PANDAN;MKN;3;PCS;16.200;
8993200666218;CIMORY UHT STRAWBERRY 250 ML;MNM;3;PCS;16.500;
8992907996321;SARI ROTI KASUR KLASIK;MKN;3;PCS;31.500;
8993379285265;MEDICARE HANDWASH RED 400ML;HOME CARE;3;PCS;29.394;
8992304009181;GARNIER MEN OIL CONTROL ICY SCRUB 50 ML;HOME CARE;3;PCS;68.157;
8992736225401;SASA TEPUNG BAKWAN 225G;MKN;3;PCS;14.619;
8993200665006;CIMORY YOGOOD RASA STRAWBERRY 250ML;MNM;3;PCS;21.300;
8997232970046;LEMONILO BROWNIES CRISPY CHOCO 35 G;MKN;3;PCS;29.700;
8995102708089;MAMA SUKA RASA SAPI PANGGANG 5G;MKN;3;PCS;35.115;
711844330115;ABC SARDEN CABAI 425G;MKN;3;PCS;73.350;
8992907996741;SARI ROTI SANDWICH ZUPERR CHOCO;MKN;3;PCS;13.500;
8993200666805;CIMORY UHT HAZELNUT 250 ML;MNM;3;PCS;16.500;
8992736925134;SASA TEPUNG BUMBU SERBAGUNA 210G;MKN;3;PCS;13.758;
8992907952143;SARI ROTI KRIM KEJU;MKN;3;PCS;13.500;
8997232971302;LEMONILO BROWNIES STRAW 35 GR;MKN;3;PCS;29.700;
8993379200862;HARMONY GRAPE 70G;HOME CARE;3;PCS;6.396;
8993379261856;LERVIA POUCH MILK 400ML;HOME CARE;3;PCS;61.140;
8993417200045;ELLIPS HAIR VIT SHINY BLACK 6;KSMTK;3;PCS;33.900;
8993207730035;CHAMP CHICKEN SAUSAGE 375G;MKN;3;PCS;52.500;
8995227500582;CAP PANDA GRASS JELLY 310ML;MNM;3;PCS;16.650;
711844120440;ABC SAMBAL EXTRA PEDAS 275ML;MKN;3;PCS;39.930;
8997168212135;JUARA TEH MANIS 12;ROKOK;3;PCS;39.000;
711844130111;ABC SAMBAL TOMAT 135ML;MKN;3;PCS;22.110;
8993200666133;CIMORY UHT COK 250 ML;MNM;3;PCS;16.500;
7622210086693;CADBURY DAIRY MILK FRUIT 65G;MKN;3;PCS;42.807;
8992820115519;PRONAS SARDEN TOMAT 155G;SMBK;3;PCS;32.376;
8993175538824;SIIP CHEESE 50G;MKN;3;PCS;11.937;
0132;T 10K;PULSA;3;PCS;32.550;
8992804900643;PRONAS CORNED BEEF KORNETKU 200G;MKN;3;PCS;49.446;
8992907996390;SARI ROTI SOBEK DUO COK;MKN;3;PCS;28.350;
8995227500377;CAP PANDA LIANG TEA 310ML;MNM;3;PCS;16.650;
7622300442507;OREO ICE CREAM 133G;MKN;2;PCS;15.810;
8992907000561;SARI ROTI KRIM ZUPER STRAW;MKN;2;PCS;9.000;
8992736113418;SASA SAMBAL EXTAR PEDAS 340 ML;MKN;2;PCS;29.514;
8997021220253;PRONAS ABON SAPI BW GORENG 110 GR;MKN;2;PCS;64.354;
0187;GAS ELPIJI 5 KG;HOME CARE;2;PCS;190.000;
8719200171411;BLUE BAND 1KG;SMBK;2;PCS;161.000;
0111211;TAS LEBARAN BESAR;HOME CARE;2;PCS;17.000;
8886030529221;YURI LIGENT BIO LEMON BERGAMOT 600 ML;HOME CARE;2;PCS;29.526;
7622300136055;OREO STRAWBERRY CREME 133G;MKN;2;PCS;15.810;
8992760221028;OREO ORIGINAL 137G;MKN;2;PCS;15.810;
0159;I 50;PULSA;2;PCS;98.600;
0145;SR 100;PULSA;2;PCS;197.800;
8992907710019;SARI ROTI SOBEK COKLAT;MKN;2;PCS;32.400;
8992716108816;BISKUAT ORIGINAL 140G;MKN;2;PCS;14.104;
8991102161176;TANGO MILKY COK 130 GR;MKN;2;PCS;9.150;
8993007000680;INDOMILK PLAN 1000ML;MNM;2;PCS;28.800;
8994051997414;JOLLY HANDWASH LAVENDER 500 ML;HOME CARE;2;PCS;41.336;
8993175564823;NABATI AHH CCP 30 GR;MKN;2;PCS;12.210;
7622210551733;OREO RED VELVET133G;MKN;2;PCS;16.986;
8992907000820;SARI ROTI WAFFLE;MKN;2;PCS;9.000;
8992907996413;SARI ROTI SOBEK DUO COK KEJ;MKN;2;PCS;20.000;
0118;S 20K;PULSA;2;PCS;41.400;
8993417105418;SASHA TP ANTI BACTERIAL 65G;HOME CARE;2;PCS;15.100;
8992907000493;SARI ROTI STEAM SOFT CAKE;MKN;2;PCS;17.000;
8997021220154;PRONAS ABON SAPI 110G;MKN;2;PCS;64.354;
8992907000813;SARI ROTI SANDWICH ZUPER STRAW;MKN;2;PCS;9.000;
010101000000;I 20;PULSA;2;PCS;41.200;
89981108;LUCKY STRIKE WHITE FILTER 20;ROKOK;2;PCS;56.400;
8996196002954;PIATTOS RASA RUMPUT LAUT 75G;MKN;2;PCS;16.550;
01334;SR 25K;PULSA;2;PCS;50.600;
0124;T 100K;PULSA;2;PCS;198.400;
045395;OLI ADV LOW RC 1 LT;HOME CARE;2;PCS;100.000;
8992907000554;SARI ROTI KRIM ZUPER CHOCO;MKN;2;PCS;9.000;
8991380700036;GARNIER LIGHT COMPLETE FOAM FW 50ML;KSMTK;2;PCS;39.960;
8886030019920;YURI PEMBERSIH LANTAI LEMON 600 ML;HOME CARE;2;PCS;21.978;
8993417105524;SASHA PASTA GIGI WHITENING 150 GR;HOME CARE;2;PCS;24.400;
8994051997384;JOLLY HANDWASH LEMON 500 ML;HOME CARE;2;PCS;41.336;
8992804900575;PRONAS SARDEN PEDAS 425G;SMBK;2;PCS;45.126;
8992304047169;GARNIER SAKURA FOAM FW 50ML;KSMTK;2;PCS;39.960;
8993417105425;SASHA TP WHITENING 65G;HOME CARE;2;PCS;13.000;
8996196004651;PIATTOS RASA SAMBAL MATAH 78G;MKN;2;PCS;16.550;
8992907720018;SARI ROTI SOBEK COKLAT KEJU;MKN;2;PCS;32.400;
8886001012295;ROYAL KUE KALENG 480 GR;MKN;2;PCS;121.800;
8997204210019;BERAS CAP RAJA 5KG;SMBK;2;PCS;149.000;
